series_id,category,value,timestamp
M13,MICRO,3100,1995-02
M13,MICRO,3000,1995-03
M13,MICRO,2250,1995-04
M13,MICRO,1650,1995-05
M13,MICRO,3800,1995-06
M13,MICRO,6850,1995-07
M13,MICRO,2100,1995-08
M14,MICRO,3900,1990-01
M14,MICRO,4900,1990-02
M14,MICRO,5400,1990-03
M14,MICRO,4250,1990-04
M14,MICRO,10550,1990-05
M14,MICRO,4700,1990-06
M14,MICRO,5700,1990-07
M14,MICRO,3600,1990-08
M14,MICRO,5450,1990-09
M14,MICRO,2750,1990-10
M14,MICRO,5450,1990-11
M14,MICRO,900,1990-12
M14,MICRO,8750,1991-01
M14,MICRO,7450,1991-02
M14,MICRO,4500,1991-03
M14,MICRO,11900,1991-04
M14,MICRO,2050,1991-05
M14,MICRO,3850,1991-06
M14,MICRO,2650,1991-07
M14,MICRO,4200,1991-08
M14,MICRO,2000,1991-09
M14,MICRO,6050,1991-10
M14,MICRO,4250,1991-11
M14,MICRO,8100,1991-12
M14,MICRO,6700,1992-01
M14,MICRO,8450,1992-02
M14,MICRO,6300,1992-03
M14,MICRO,3450,1992-04
M14,MICRO,1300,1992-05
M14,MICRO,5800,1992-06
M14,MICRO,9050,1992-07
M14,MICRO,2750,1992-08
M14,MICRO,7200,1992-09
M14,MICRO,4150,1992-10
M14,MICRO,6100,1992-11
M14,MICRO,7450,1992-12
M14,MICRO,3600,1993-01
M14,MICRO,4200,1993-02
M14,MICRO,1300,1993-03
M14,MICRO,9350,1993-04
M14,MICRO,3650,1993-05
M14,MICRO,2500,1993-06
M14,MICRO,3150,1993-07
M14,MICRO,3500,1993-08
M14,MICRO,2650,1993-09
M14,MICRO,6350,1993-10
M14,MICRO,1900,1993-11
M14,MICRO,8900,1993-12
M14,MICRO,6950,1994-01
M14,MICRO,6500,1994-02
M14,MICRO,6450,1994-03
M14,MICRO,4800,1994-04
M14,MICRO,6800,1994-05
M14,MICRO,2800,1994-06
M14,MICRO,6800,1994-07
M14,MICRO,4900,1994-08
M14,MICRO,3350,1994-09
M14,MICRO,2600,1994-10
M14,MICRO,3500,1994-11
M14,MICRO,1700,1994-12
M14,MICRO,1100,1995-01
M14,MICRO,3200,1995-02
M14,MICRO,5150,1995-03
M14,MICRO,4450,1995-04
M14,MICRO,7000,1995-05
M14,MICRO,2450,1995-06
M14,MICRO,9950,1995-07
M14,MICRO,2500,1995-08
M15,MICRO,680,1990-01
M15,MICRO,2020,1990-02
M15,MICRO,1780,1990-03
M15,MICRO,1720,1990-04
M15,MICRO,6380,1990-05
M15,MICRO,1320,1990-06
M15,MICRO,2540,1990-07
M15,MICRO,1780,1990-08
M15,MICRO,1040,1990-09
M15,MICRO,1720,1990-10
M15,MICRO,1480,1990-11
M15,MICRO,2200,1990-12
M15,MICRO,1600,1991-01
M15,MICRO,2240,1991-02
M15,MICRO,1300,1991-03
M15,MICRO,3320,1991-04
M15,MICRO,880,1991-05
M15,MICRO,2580,1991-06
M15,MICRO,460,1991-07
M15,MICRO,880,1991-08
M15,MICRO,760,1991-09
M15,MICRO,2220,1991-10
M15,MICRO,2340,1991-11
M15,MICRO,1900,1991-12
M15,MICRO,2100,1992-01
M15,MICRO,3100,1992-02
M15,MICRO,1980,1992-03
M15,MICRO,1740,1992-04
M15,MICRO,1880,1992-05
M15,MICRO,3600,1992-06
M15,MICRO,1540,1992-07
M15,MICRO,1560,1992-08
M15,MICRO,2320,1992-09
M15,MICRO,1240,1992-10
M15,MICRO,2540,1992-11
M15,MICRO,2760,1992-12
M15,MICRO,960,1993-01
M15,MICRO,2920,1993-02
M15,MICRO,1220,1993-03
M15,MICRO,1840,1993-04
M15,MICRO,1560,1993-05
M15,MICRO,340,1993-06
M15,MICRO,720,1993-07
M15,MICRO,760,1993-08
M15,MICRO,1560,1993-09
M15,MICRO,1380,1993-10
M15,MICRO,940,1993-11
M15,MICRO,2260,1993-12
M15,MICRO,2300,1994-01
M15,MICRO,2860,1994-02
M15,MICRO,3300,1994-03
M15,MICRO,2000,1994-04
M15,MICRO,2920,1994-05
M15,MICRO,1300,1994-06
M15,MICRO,2720,1994-07
M15,MICRO,2740,1994-08
M15,MICRO,840,1994-09
M15,MICRO,1280,1994-10
M15,MICRO,2140,1994-11
M15,MICRO,580,1994-12
M15,MICRO,980,1995-01
M15,MICRO,1880,1995-02
M15,MICRO,2460,1995-03
M15,MICRO,1680,1995-04
M15,MICRO,1340,1995-05
M15,MICRO,840,1995-06
M15,MICRO,1860,1995-07
M15,MICRO,1360,1995-08
M16,MICRO,880,1990-01
M16,MICRO,620,1990-02
M16,MICRO,2240,1990-03
M16,MICRO,1320,1990-04
M16,MICRO,5880,1990-05
M16,MICRO,1080,1990-06
M16,MICRO,820,1990-07
M16,MICRO,1100,1990-08
M16,MICRO,1840,1990-09
M16,MICRO,580,1990-10
M16,MICRO,1040,1990-11
M16,MICRO,1320,1990-12
M16,MICRO,1180,1991-01
M16,MICRO,1100,1991-02
M16,MICRO,1120,1991-03
M16,MICRO,2520,1991-04
M16,MICRO,1240,1991-05
M16,MICRO,640,1991-06
M16,MICRO,280,1991-07
M16,MICRO,440,1991-08
M16,MICRO,880,1991-09
M16,MICRO,560,1991-10
M16,MICRO,980,1991-11
M16,MICRO,740,1991-12
M16,MICRO,1400,1992-01
M16,MICRO,1240,1992-02
M16,MICRO,640,1992-03
M16,MICRO,1680,1992-04
M16,MICRO,640,1992-05
M16,MICRO,3040,1992-06
M16,MICRO,1440,1992-07
M16,MICRO,3100,1992-08
M16,MICRO,1100,1992-09
M16,MICRO,480,1992-10
M16,MICRO,1460,1992-11
M16,MICRO,920,1992-12
M16,MICRO,1260,1993-01
M16,MICRO,1000,1993-02
M16,MICRO,680,1993-03
M16,MICRO,700,1993-04
M16,MICRO,960,1993-05
M16,MICRO,420,1993-06
M16,MICRO,920,1993-07
M16,MICRO,1600,1993-08
M16,MICRO,1420,1993-09
M16,MICRO,1380,1993-10
M16,MICRO,1880,1993-11
M16,MICRO,1840,1993-12
M16,MICRO,2040,1994-01
M16,MICRO,2040,1994-02
M16,MICRO,2640,1994-03
M16,MICRO,920,1994-04
M16,MICRO,2040,1994-05
M16,MICRO,820,1994-06
M16,MICRO,260,1994-07
M16,MICRO,1880,1994-08
M16,MICRO,1180,1994-09
M16,MICRO,620,1994-10
M16,MICRO,1460,1994-11
M16,MICRO,460,1994-12
M16,MICRO,560,1995-01
M16,MICRO,1120,1995-02
M16,MICRO,1440,1995-03
M16,MICRO,1320,1995-04
M16,MICRO,800,1995-05
M16,MICRO,640,1995-06
M16,MICRO,1220,1995-07
M16,MICRO,1180,1995-08
M17,MICRO,2160,1990-01
M17,MICRO,360,1990-02
M17,MICRO,1080,1990-03
M17,MICRO,1920,1990-04
M17,MICRO,120,1990-05
M17,MICRO,1080,1990-06
M17,MICRO,2040,1990-07
M17,MICRO,2040,1990-08
M17,MICRO,1800,1990-09
M17,MICRO,1920,1990-10
M17,MICRO,1560,1990-11
M17,MICRO,2520,1990-12
M17,MICRO,2520,1991-01
M17,MICRO,2040,1991-02
M17,MICRO,1920,1991-03
M17,MICRO,1920,1991-04
M17,MICRO,1560,1991-05
M17,MICRO,480,1991-06
M17,MICRO,3000,1991-07
M17,MICRO,2040,1991-08
M17,MICRO,1560,1991-09
M17,MICRO,3120,1991-10
M17,MICRO,2160,1991-11
M17,MICRO,2160,1991-12
M17,MICRO,2400,1992-01
M17,MICRO,2760,1992-02
M17,MICRO,960,1992-03
M17,MICRO,1800,1992-04
M17,MICRO,2040,1992-05
M17,MICRO,1800,1992-06
M17,MICRO,1560,1992-07
M17,MICRO,1200,1992-08
M17,MICRO,1920,1992-09
M17,MICRO,2640,1992-10
M17,MICRO,1080,1992-11
M17,MICRO,1680,1992-12
M17,MICRO,1680,1993-01
M17,MICRO,1800,1993-02
M17,MICRO,2280,1993-03
M17,MICRO,2640,1993-04
M17,MICRO,1920,1993-05
M17,MICRO,2520,1993-06
M17,MICRO,1080,1993-07
M17,MICRO,2520,1993-08
M17,MICRO,2640,1993-09
M17,MICRO,2040,1993-10
M17,MICRO,1680,1993-11
M17,MICRO,2040,1993-12
M17,MICRO,3120,1994-01
M17,MICRO,2520,1994-02
M17,MICRO,840,1994-03
M17,MICRO,4320,1994-04
M17,MICRO,1260,1994-05
M17,MICRO,2280,1994-06
M17,MICRO,1560,1994-07
M17,MICRO,2040,1994-08
M17,MICRO,2400,1994-09
M17,MICRO,1200,1994-10
M17,MICRO,960,1994-11
M17,MICRO,720,1994-12
M17,MICRO,2520,1995-01
M17,MICRO,3240,1995-02
M17,MICRO,2040,1995-03
M17,MICRO,3240,1995-04
M17,MICRO,4600,1995-05
M17,MICRO,2520,1995-06
M17,MICRO,1800,1995-07
M17,MICRO,1560,1995-08
M18,MICRO,960,1990-01
M18,MICRO,1920,1990-02
M18,MICRO,2040,1990-03
M18,MICRO,840,1990-04
M18,MICRO,1920,1990-05
M18,MICRO,1080,1990-06
M18,MICRO,1920,1990-07
M18,MICRO,960,1990-08
M18,MICRO,1800,1990-09
M18,MICRO,1320,1990-10
M18,MICRO,1560,1990-11
M18,MICRO,1920,1990-12
M18,MICRO,5160,1991-01
M18,MICRO,1800,1991-02
M18,MICRO,1560,1991-03
M18,MICRO,960,1991-04
M18,MICRO,840,1991-05
M18,MICRO,1320,1991-06
M18,MICRO,1560,1991-07
M18,MICRO,1800,1991-08
M18,MICRO,2520,1991-09
M18,MICRO,2160,1991-10
M18,MICRO,1680,1991-11
M18,MICRO,3720,1991-12
M18,MICRO,2160,1992-01
M18,MICRO,2880,1992-02
M18,MICRO,3360,1992-03
M18,MICRO,2640,1992-04
M18,MICRO,2640,1992-05
M18,MICRO,2040,1992-06
M18,MICRO,3240,1992-07
M18,MICRO,2040,1992-08
M18,MICRO,720,1992-09
M18,MICRO,2520,1992-10
M18,MICRO,960,1992-11
M18,MICRO,2040,1992-12
M18,MICRO,2160,1993-01
M18,MICRO,2640,1993-02
M18,MICRO,2760,1993-03
M18,MICRO,2880,1993-04
M18,MICRO,2880,1993-05
M18,MICRO,1320,1993-06
M18,MICRO,3000,1993-07
M18,MICRO,2280,1993-08
M18,MICRO,1320,1993-09
M18,MICRO,3000,1993-10
M18,MICRO,1200,1993-11
M18,MICRO,3120,1993-12
M18,MICRO,1680,1994-01
M18,MICRO,1560,1994-02
M18,MICRO,2160,1994-03
M18,MICRO,1920,1994-04
M18,MICRO,3480,1994-05
M18,MICRO,2040,1994-06
M18,MICRO,3120,1994-07
M18,MICRO,3720,1994-08
M18,MICRO,1800,1994-09
M18,MICRO,3360,1994-10
M18,MICRO,2400,1994-11
M18,MICRO,3000,1994-12
M18,MICRO,3120,1995-01
M18,MICRO,1800,1995-02
M18,MICRO,2280,1995-03
M18,MICRO,4080,1995-04
M18,MICRO,1680,1995-05
M18,MICRO,2400,1995-06
M18,MICRO,2880,1995-07
M18,MICRO,1440,1995-08
M19,MICRO,3450,1990-01
M19,MICRO,3100,1990-02
M19,MICRO,5350,1990-03
M19,MICRO,3200,1990-04
M19,MICRO,4000,1990-05
M19,MICRO,5000,1990-06
M19,MICRO,4300,1990-07
M19,MICRO,5050,1990-08
M19,MICRO,4450,1990-09
M19,MICRO,6950,1990-10
M19,MICRO,3850,1990-11
M19,MICRO,2300,1990-12
M19,MICRO,3600,1991-01
M19,MICRO,3450,1991-02
M19,MICRO,3800,1991-03
M19,MICRO,4400,1991-04
M19,MICRO,5100,1991-05
M19,MICRO,3850,1991-06
M19,MICRO,4650,1991-07
M19,MICRO,4050,1991-08
M19,MICRO,4500,1991-09
M19,MICRO,6350,1991-10
M19,MICRO,6300,1991-11
M19,MICRO,4500,1991-12
M19,MICRO,7200,1992-01
M19,MICRO,3050,1992-02
M19,MICRO,3000,1992-03
M19,MICRO,4000,1992-04
M19,MICRO,2550,1992-05
M19,MICRO,3100,1992-06
M19,MICRO,4450,1992-07
M19,MICRO,7450,1992-08
M19,MICRO,4950,1992-09
M19,MICRO,4800,1992-10
M19,MICRO,3250,1992-11
M19,MICRO,4450,1992-12
M19,MICRO,4000,1993-01
M19,MICRO,5050,1993-02
M19,MICRO,3450,1993-03
M19,MICRO,2550,1993-04
M19,MICRO,3550,1993-05
M19,MICRO,2650,1993-06
M19,MICRO,5750,1993-07
M19,MICRO,3100,1993-08
M19,MICRO,5850,1993-09
M19,MICRO,2800,1993-10
M19,MICRO,3200,1993-11
M19,MICRO,3000,1993-12
M19,MICRO,3900,1994-01
M19,MICRO,1700,1994-02
M19,MICRO,3400,1994-03
M19,MICRO,2800,1994-04
M19,MICRO,2400,1994-05
M19,MICRO,1850,1994-06
M19,MICRO,1850,1994-07
M19,MICRO,2900,1994-08
M19,MICRO,1300,1994-09
M19,MICRO,4000,1994-10
M19,MICRO,3300,1994-11
M19,MICRO,2950,1994-12
M19,MICRO,1950,1995-01
M19,MICRO,3750,1995-02
M19,MICRO,3000,1995-03
M19,MICRO,2200,1995-04
M19,MICRO,2900,1995-05
M19,MICRO,3900,1995-06
M19,MICRO,3350,1995-07
M19,MICRO,1500,1995-08
M19,MICRO,3050,1995-09
M20,MICRO,6450,1990-01
M20,MICRO,6400,1990-02
M20,MICRO,6950,1990-03
M20,MICRO,6050,1990-04
M20,MICRO,6950,1990-05
M20,MICRO,5650,1990-06
M20,MICRO,11200,1990-07
M20,MICRO,7700,1990-08
M20,MICRO,3950,1990-09
M20,MICRO,9700,1990-10
M20,MICRO,5150,1990-11
M20,MICRO,3550,1990-12
M20,MICRO,6850,1991-01
M20,MICRO,5200,1991-02
M20,MICRO,5550,1991-03
M20,MICRO,7000,1991-04
M20,MICRO,4300,1991-05
M20,MICRO,5900,1991-06
M20,MICRO,5000,1991-07
M20,MICRO,5800,1991-08
M20,MICRO,5850,1991-09
M20,MICRO,5300,1991-10
M20,MICRO,4900,1991-11
M20,MICRO,6000,1991-12
M20,MICRO,6100,1992-01
M20,MICRO,4250,1992-02
M20,MICRO,4800,1992-03
M20,MICRO,3400,1992-04
M20,MICRO,4700,1992-05
M20,MICRO,4100,1992-06
M20,MICRO,5650,1992-07
M20,MICRO,7650,1992-08
M20,MICRO,4900,1992-09
M20,MICRO,4500,1992-10
M20,MICRO,4600,1992-11
M20,MICRO,4700,1992-12
M20,MICRO,4400,1993-01
M20,MICRO,4750,1993-02
M20,MICRO,5550,1993-03
M20,MICRO,3800,1993-04
M20,MICRO,6000,1993-05
M20,MICRO,4550,1993-06
M20,MICRO,5900,1993-07
M20,MICRO,4550,1993-08
M20,MICRO,4700,1993-09
M20,MICRO,3950,1993-10
M20,MICRO,3100,1993-11
M20,MICRO,2900,1993-12
M20,MICRO,3200,1994-01
M20,MICRO,3150,1994-02
M20,MICRO,3100,1994-03
M20,MICRO,4250,1994-04
M20,MICRO,2750,1994-05
M20,MICRO,3950,1994-06
M20,MICRO,4300,1994-07
M20,MICRO,4350,1994-08
M20,MICRO,2450,1994-09
M20,MICRO,3450,1994-10
M20,MICRO,4450,1994-11
M20,MICRO,3650,1994-12
M20,MICRO,2350,1995-01
M20,MICRO,1900,1995-02
M20,MICRO,3000,1995-03
M20,MICRO,3200,1995-04
M20,MICRO,4450,1995-05
M20,MICRO,5350,1995-06
M20,MICRO,4050,1995-07
M20,MICRO,3000,1995-08
M20,MICRO,4150,1995-09
M21,MICRO,8900,1990-01
M21,MICRO,7300,1990-02
M21,MICRO,11500,1990-03
M21,MICRO,10100,1990-04
M21,MICRO,7900,1990-05
M21,MICRO,8900,1990-06
M21,MICRO,13200,1990-07
M21,MICRO,8900,1990-08
M21,MICRO,4900,1990-09
M21,MICRO,8700,1990-10
M21,MICRO,6000,1990-11
M21,MICRO,9800,1990-12
M21,MICRO,8100,1991-01
M21,MICRO,4600,1991-02
M21,MICRO,9800,1991-03
M21,MICRO,10400,1991-04
M21,MICRO,10600,1991-05
M21,MICRO,7400,1991-06
M21,MICRO,7500,1991-07
M21,MICRO,5500,1991-08
M21,MICRO,6600,1991-09
M21,MICRO,9500,1991-10
M21,MICRO,9900,1991-11
M21,MICRO,3700,1991-12
M21,MICRO,6400,1992-01
M21,MICRO,4300,1992-02
M21,MICRO,4700,1992-03
M21,MICRO,7400,1992-04
M21,MICRO,4100,1992-05
M21,MICRO,8400,1992-06
M21,MICRO,6400,1992-07
M21,MICRO,11200,1992-08
M21,MICRO,9400,1992-09
M21,MICRO,9400,1992-10
M21,MICRO,4900,1992-11
M21,MICRO,7500,1992-12
M21,MICRO,5100,1993-01
M21,MICRO,4500,1993-02
M21,MICRO,2400,1993-03
M21,MICRO,6600,1993-04
M21,MICRO,5100,1993-05
M21,MICRO,3000,1993-06
M21,MICRO,5800,1993-07
M21,MICRO,3800,1993-08
M21,MICRO,5300,1993-09
M21,MICRO,4600,1993-10
M21,MICRO,2800,1993-11
M21,MICRO,4700,1993-12
M21,MICRO,3100,1994-01
M21,MICRO,2700,1994-02
M21,MICRO,3400,1994-03
M21,MICRO,5800,1994-04
M21,MICRO,6000,1994-05
M21,MICRO,6700,1994-06
M21,MICRO,4200,1994-07
M21,MICRO,4400,1994-08
M21,MICRO,4800,1994-09
M21,MICRO,3600,1994-10
M21,MICRO,3200,1994-11
M21,MICRO,2100,1994-12
M21,MICRO,3000,1995-01
M21,MICRO,2400,1995-02
M21,MICRO,3400,1995-03
M21,MICRO,2600,1995-04
M21,MICRO,6000,1995-05
M21,MICRO,5100,1995-06
M21,MICRO,4100,1995-07
M21,MICRO,2900,1995-08
M21,MICRO,2900,1995-09
M22,MICRO,6900,1990-01
M22,MICRO,7300,1990-02
M22,MICRO,8100,1990-03
M22,MICRO,7000,1990-04
M22,MICRO,4800,1990-05
M22,MICRO,7900,1990-06
M22,MICRO,10100,1990-07
M22,MICRO,8200,1990-08
M22,MICRO,2000,1990-09
M22,MICRO,12200,1990-10
M22,MICRO,2500,1990-11
M22,MICRO,5000,1990-12
M22,MICRO,4700,1991-01
M22,MICRO,5800,1991-02
M22,MICRO,3900,1991-03
M22,MICRO,8400,1991-04
M22,MICRO,9200,1991-05
M22,MICRO,7000,1991-06
M22,MICRO,10100,1991-07
M22,MICRO,10800,1991-08
M22,MICRO,15400,1991-09
M22,MICRO,7400,1991-10
M22,MICRO,8400,1991-11
M22,MICRO,10000,1991-12
M22,MICRO,6500,1992-01
M22,MICRO,3900,1992-02
M22,MICRO,2800,1992-03
M22,MICRO,9900,1992-04
M22,MICRO,2900,1992-05
M22,MICRO,6300,1992-06
M22,MICRO,4500,1992-07
M22,MICRO,6400,1992-08
M22,MICRO,4400,1992-09
M22,MICRO,6000,1992-10
M22,MICRO,6900,1992-11
M22,MICRO,6500,1992-12
M22,MICRO,2600,1993-01
M22,MICRO,2000,1993-02
M22,MICRO,5900,1993-03
M22,MICRO,5000,1993-04
M22,MICRO,600,1993-05
M22,MICRO,3800,1993-06
M22,MICRO,5400,1993-07
M22,MICRO,1700,1993-08
M22,MICRO,3800,1993-09
M22,MICRO,1900,1993-10
M22,MICRO,1100,1993-11
M22,MICRO,1700,1993-12
M22,MICRO,2600,1994-01
M22,MICRO,1600,1994-02
M22,MICRO,2100,1994-03
M22,MICRO,4700,1994-04
M22,MICRO,5000,1994-05
M22,MICRO,5700,1994-06
M22,MICRO,2000,1994-07
M22,MICRO,2200,1994-08
M22,MICRO,3000,1994-09
M22,MICRO,2300,1994-10
M22,MICRO,1700,1994-11
M22,MICRO,1700,1994-12
M22,MICRO,1400,1995-01
M22,MICRO,1400,1995-02
M22,MICRO,3600,1995-03
M22,MICRO,1900,1995-04
M22,MICRO,3700,1995-05
M22,MICRO,2600,1995-06
M22,MICRO,4100,1995-07
M22,MICRO,4300,1995-08
M22,MICRO,5900,1995-09
M23,MICRO,5190,1990-01
M23,MICRO,4805,1990-02
M23,MICRO,4935,1990-03
M23,MICRO,3675,1990-04
M23,MICRO,3805,1990-05
M23,MICRO,5260,1990-06
M23,MICRO,6735,1990-07
M23,MICRO,5435,1990-08
M23,MICRO,3090,1990-09
M23,MICRO,4750,1990-10
M23,MICRO,3110,1990-11
M23,MICRO,3135,1990-12
M23,MICRO,4985,1991-01
M23,MICRO,3665,1991-02
M23,MICRO,3535,1991-03
M23,MICRO,4195,1991-04
M23,MICRO,3960,1991-05
M23,MICRO,3150,1991-06
M23,MICRO,3330,1991-07
M23,MICRO,4265,1991-08
M23,MICRO,4240,1991-09
M23,MICRO,4255,1991-10
M23,MICRO,3685,1991-11
M23,MICRO,3525,1991-12
M23,MICRO,4000,1992-01
M23,MICRO,3050,1992-02
M23,MICRO,3800,1992-03
M23,MICRO,3035,1992-04
M23,MICRO,3095,1992-05
M23,MICRO,2820,1992-06
M23,MICRO,2760,1992-07
M23,MICRO,4435,1992-08
M23,MICRO,3665,1992-09
M23,MICRO,4140,1992-10
M23,MICRO,2890,1992-11
M23,MICRO,3295,1992-12
M23,MICRO,2660,1993-01
M23,MICRO,2950,1993-02
M23,MICRO,2770,1993-03
M23,MICRO,3365,1993-04
M23,MICRO,3090,1993-05
M23,MICRO,3275,1993-06
M23,MICRO,3370,1993-07
M23,MICRO,2685,1993-08
M23,MICRO,2760,1993-09
M23,MICRO,3030,1993-10
M23,MICRO,2410,1993-11
M23,MICRO,2570,1993-12
M23,MICRO,2675,1994-01
M23,MICRO,3100,1994-02
M23,MICRO,3025,1994-03
M23,MICRO,2805,1994-04
M23,MICRO,3770,1994-05
M23,MICRO,2570,1994-06
M23,MICRO,1890,1994-07
M23,MICRO,2840,1994-08
M23,MICRO,2330,1994-09
M23,MICRO,3040,1994-10
M23,MICRO,2205,1994-11
M23,MICRO,3315,1994-12
M23,MICRO,4295,1995-01
M23,MICRO,2185,1995-02
M23,MICRO,3065,1995-03
M23,MICRO,2915,1995-04
M23,MICRO,3065,1995-05
M23,MICRO,3600,1995-06
M23,MICRO,3620,1995-07
M23,MICRO,2120,1995-08
M23,MICRO,2150,1995-09
M24,MICRO,10500,1990-01
M24,MICRO,4800,1990-02
M24,MICRO,6750,1990-03
M24,MICRO,4600,1990-04
M24,MICRO,5750,1990-05
M24,MICRO,2350,1990-06
M24,MICRO,10250,1990-07
M24,MICRO,7750,1990-08
M24,MICRO,2000,1990-09
M24,MICRO,7250,1990-10
M24,MICRO,4300,1990-11
M24,MICRO,5650,1990-12
M24,MICRO,5750,1991-01
M24,MICRO,6050,1991-02
M24,MICRO,900,1991-03
M24,MICRO,3750,1991-04
M24,MICRO,3350,1991-05
M24,MICRO,2300,1991-06
M24,MICRO,3250,1991-07
M24,MICRO,3000,1991-08
M24,MICRO,5500,1991-09
M24,MICRO,7650,1991-10
M24,MICRO,3400,1991-11
M24,MICRO,1500,1991-12
M24,MICRO,6850,1992-01
M24,MICRO,4000,1992-02
M24,MICRO,4750,1992-03
M24,MICRO,5250,1992-04
M24,MICRO,3250,1992-05
M24,MICRO,1550,1992-06
M24,MICRO,1000,1992-07
M24,MICRO,2750,1992-08
M24,MICRO,7750,1992-09
M24,MICRO,5000,1992-10
M24,MICRO,700,1992-11
M24,MICRO,2450,1992-12
M24,MICRO,1800,1993-01
M24,MICRO,3850,1993-02
M24,MICRO,4050,1993-03
M24,MICRO,2550,1993-04
M24,MICRO,3100,1993-05
M24,MICRO,1300,1993-06
M24,MICRO,4950,1993-07
M24,MICRO,1800,1993-08
M24,MICRO,2050,1993-09
M24,MICRO,1250,1993-10
M24,MICRO,2100,1993-11
M24,MICRO,2850,1993-12
M24,MICRO,1500,1994-01
M24,MICRO,3500,1994-02
M24,MICRO,2400,1994-03
M24,MICRO,2350,1994-04
M24,MICRO,2850,1994-05
M24,MICRO,850,1994-06
M24,MICRO,1900,1994-07
M24,MICRO,4300,1994-08
M24,MICRO,3600,1994-09
M24,MICRO,3100,1994-10
M24,MICRO,650,1994-11
M24,MICRO,1250,1994-12
M24,MICRO,1450,1995-01
M24,MICRO,1300,1995-02
M24,MICRO,1500,1995-03
M24,MICRO,900,1995-04
M24,MICRO,2500,1995-05
M24,MICRO,2350,1995-06
M24,MICRO,850,1995-07
M24,MICRO,1150,1995-08
M24,MICRO,2050,1995-09
M25,MICRO,4770,1990-01
M25,MICRO,4044,1990-02
M25,MICRO,2960,1990-03
M25,MICRO,3358,1990-04
M25,MICRO,4414,1990-05
M25,MICRO,4168,1990-06
M25,MICRO,5384,1990-07
M25,MICRO,3988,1990-08
M25,MICRO,2730,1990-09
M25,MICRO,4146,1990-10
M25,MICRO,3090,1990-11
M25,MICRO,3444,1990-12
M25,MICRO,4186,1991-01
M25,MICRO,3998,1991-02
M25,MICRO,3530,1991-03
M25,MICRO,4466,1991-04
M25,MICRO,4360,1991-05
M25,MICRO,3132,1991-06
M25,MICRO,3930,1991-07
M25,MICRO,4368,1991-08
M25,MICRO,4896,1991-09
M25,MICRO,3700,1991-10
M25,MICRO,3470,1991-11
M25,MICRO,4042,1991-12
M25,MICRO,3828,1992-01
M25,MICRO,3222,1992-02
M25,MICRO,4480,1992-03
M25,MICRO,2508,1992-04
M25,MICRO,2466,1992-05
M25,MICRO,3018,1992-06
M25,MICRO,3032,1992-07
M25,MICRO,3766,1992-08
M25,MICRO,2532,1992-09
M25,MICRO,3602,1992-10
M25,MICRO,2864,1992-11
M25,MICRO,3154,1992-12
M25,MICRO,2504,1993-01
M25,MICRO,2948,1993-02
M25,MICRO,3732,1993-03
M25,MICRO,3122,1993-04
M25,MICRO,2688,1993-05
M25,MICRO,2978,1993-06
M25,MICRO,4324,1993-07
M25,MICRO,2836,1993-08
M25,MICRO,3248,1993-09
M25,MICRO,2766,1993-10
M25,MICRO,2640,1993-11
M25,MICRO,2512,1993-12
M25,MICRO,2672,1994-01
M25,MICRO,3158,1994-02
M25,MICRO,4536,1994-03
M25,MICRO,3090,1994-04
M25,MICRO,3468,1994-05
M25,MICRO,2870,1994-06
M25,MICRO,2824,1994-07
M25,MICRO,3594,1994-08
M25,MICRO,3348,1994-09
M25,MICRO,3592,1994-10
M25,MICRO,2770,1994-11
M25,MICRO,3570,1994-12
M25,MICRO,4020,1995-01
M25,MICRO,3368,1995-02
M25,MICRO,3954,1995-03
M25,MICRO,3404,1995-04
M25,MICRO,3984,1995-05
M25,MICRO,3910,1995-06
M25,MICRO,3784,1995-07
M25,MICRO,3682,1995-08
M25,MICRO,3454,1995-09
M26,MICRO,4250,1990-01
M26,MICRO,4500,1990-02
M26,MICRO,3900,1990-03
M26,MICRO,3550,1990-04
M26,MICRO,6700,1990-05
M26,MICRO,6850,1990-06
M26,MICRO,5250,1990-07
M26,MICRO,3650,1990-08
M26,MICRO,2900,1990-09
M26,MICRO,4750,1990-10
M26,MICRO,4700,1990-11
M26,MICRO,3200,1990-12
M26,MICRO,5900,1991-01
M26,MICRO,3250,1991-02
M26,MICRO,5550,1991-03
M26,MICRO,4850,1991-04
M26,MICRO,2700,1991-05
M26,MICRO,4400,1991-06
M26,MICRO,5000,1991-07
M26,MICRO,2850,1991-08
M26,MICRO,5450,1991-09
M26,MICRO,8050,1991-10
M26,MICRO,4700,1991-11
M26,MICRO,10700,1991-12
M26,MICRO,5900,1992-01
M26,MICRO,2550,1992-02
M26,MICRO,4400,1992-03
M26,MICRO,4750,1992-04
M26,MICRO,7400,1992-05
M26,MICRO,8800,1992-06
M26,MICRO,5300,1992-07
M26,MICRO,5950,1992-08
M26,MICRO,2550,1992-09
M26,MICRO,3550,1992-10
M26,MICRO,2800,1992-11
M26,MICRO,6100,1992-12
M26,MICRO,3600,1993-01
M26,MICRO,2150,1993-02
M26,MICRO,3700,1993-03
M26,MICRO,2800,1993-04
M26,MICRO,3400,1993-05
M26,MICRO,4000,1993-06
M26,MICRO,4650,1993-07
M26,MICRO,1350,1993-08
M26,MICRO,2850,1993-09
M26,MICRO,1700,1993-10
M26,MICRO,2250,1993-11
M26,MICRO,1750,1993-12
